RecipeID,profileID,Rate
10402,692038,1.0
10402,176962,1.0
10402,3270952,2.0
10402,2287373,5.0
10402,113357,5.0
10402,4038907,5.0
10402,29049,5.0
10402,379190,5.0
10402,2779798,3.0
10402,900917,1.0
10402,22522,5.0
10402,7966156,5.0
10402,2417914,5.0
10402,1218114,1.0
10402,695156,2.0
10402,10030405,5.0
10402,2292932,5.0
10402,6517,5.0
10402,1086796,1.0
10402,715720,4.0
10402,448498,1.0
10402,3737365,5.0
10402,4002607,4.0
10402,1380495,5.0
10402,1071068,1.0
10402,2381834,3.0
10402,3017288,5.0
10402,34237,5.0
10402,3346100,5.0
10402,1577222,4.0
10402,970130,1.0
10402,721132,1.0
10402,262937,4.0
10402,31622,5.0
10402,2142026,2.0
10402,1268570,5.0
10402,1923627,5.0
10402,769183,5.0
10402,3850440,5.0
10402,1357489,5.0
10402,4171961,5.0
10402,836793,5.0
10402,439908,1.0
10402,1162744,4.0
10402,571377,1.0
10402,157978,5.0
10402,370363,5.0
10402,6916613,5.0
10402,151618,5.0
10402,3361402,5.0
10402,2205292,1.0
10402,1437912,1.0
10402,104631,1.0
10402,893477,5.0
10402,315874,5.0
10402,79039,5.0
10402,53477,5.0
10402,67464,5.0
10402,9203373,5.0
10402,844508,5.0
10402,4071815,5.0
10402,470698,4.0
10402,6147607,5.0
10402,3206049,5.0
10402,5078193,5.0
10402,1275545,5.0
10402,2498531,5.0
10402,4066709,5.0
10402,3233997,5.0
10402,1581335,5.0
10402,2275368,5.0
10402,411196,5.0
10402,1296281,2.0
10402,540502,5.0
10402,14267140,5.0
10402,8210039,4.0
10402,6662841,5.0
10402,1449281,5.0
10402,1499692,5.0
10402,4596595,5.0
10402,1973974,5.0
10402,1962082,1.0
10402,3052,5.0
10402,67459,5.0
10402,11939220,5.0
10402,14216676,5.0
10402,14066915,5.0
10402,4434028,5.0
10402,6692081,4.0
10402,1809443,1.0
10402,777376,5.0
10402,3802850,5.0
10402,3351775,5.0
10402,2652830,5.0
10402,1289266,4.0
10402,2295168,5.0
10402,1934283,5.0
10402,2171462,4.0
10402,34929,5.0
10402,2196701,5.0
10402,2180558,5.0
10402,1286331,5.0
10402,1620411,5.0
10402,821228,3.0
10402,585390,3.0
10402,642332,5.0
10402,706045,5.0
10402,233947,5.0
10402,715038,5.0
10402,218906,5.0
10402,532953,5.0
10402,137631,5.0
10402,22274,5.0
10402,61312,5.0
10402,5237896,5.0
10402,6115128,5.0
10402,3931401,5.0
10402,1089694,5.0
10402,14096304,5.0
10402,13226084,4.0
10402,10378257,5.0
10402,4536655,4.0
10402,840562,5.0
10402,8467227,5.0
10402,4580120,5.0
10402,3582071,5.0
10402,7444276,5.0
10402,3513546,5.0
10402,2214399,1.0
10402,3121853,3.0
10402,6039242,5.0
10402,3035725,5.0
10402,1082885,5.0
10402,4973856,5.0
10402,2121614,5.0
10402,1448766,3.0
10402,1714647,5.0
10402,2817338,5.0
10402,3021489,5.0
10402,2250282,1.0
10402,3331824,2.0
10402,1183990,5.0
10402,673778,5.0
10402,166546,5.0
10402,2221206,1.0
10402,624482,4.0
10402,1542187,5.0
10402,991873,5.0
10402,1287804,5.0
10402,508911,1.0
10402,934426,5.0
10402,800148,5.0
10402,895268,5.0
10402,825503,2.0
10402,651947,5.0
10402,130195,5.0
10402,530189,5.0
10402,674959,5.0
10402,410618,5.0
10402,46421,5.0
10402,65838,5.0
10402,3870198,5.0
10402,15196900,5.0
10402,15072921,3.0
10402,5629464,5.0
10402,9200269,4.0
10402,3099243,5.0
10402,12269435,5.0
10402,13385100,5.0
10402,10277162,5.0
10402,1822124,4.0
10402,12047806,5.0
10402,12009743,3.0
10402,11677374,5.0
10402,3863665,5.0
10402,3748603,5.0
10402,4980969,5.0
10402,4030045,5.0
10402,9281025,5.0
10402,8966624,5.0
10402,3078696,5.0
10402,4754825,5.0
10402,699498,2.0
10402,4848701,5.0
10402,6042761,5.0
10402,1321944,5.0
10402,6686888,4.0
10402,5808701,1.0
10402,5304924,2.0
10402,3743638,1.0
10402,3333017,1.0
10402,2052381,5.0
10402,1138791,5.0
10402,3466418,5.0
10402,3440500,3.0
10402,5203529,5.0
10402,2304230,2.0
10402,1092562,5.0
10402,3239294,5.0
10402,2714535,5.0
10402,4944856,5.0
10402,1007678,5.0
10402,2466641,5.0
10402,4195035,5.0
10402,1041660,4.0
10402,3013494,1.0
10402,3791981,1.0
10402,606331,5.0
10402,3548190,2.0
10402,2170049,5.0
10402,2802482,5.0
10402,2387271,5.0
10402,1702764,5.0
10402,1791490,3.0
10402,2360345,5.0
10402,294744,5.0
10402,718076,5.0
10402,1433273,2.0
10402,874197,5.0
10402,3321224,5.0
10402,2464077,5.0
10402,3293878,5.0
10402,1395203,5.0
10402,1156447,5.0
10402,2338772,5.0
10402,2054342,5.0
10402,2179611,5.0
10402,2519267,4.0
10402,926057,5.0
10402,2015475,5.0
10402,2202147,4.0
10402,998626,3.0
10402,408202,5.0
10402,987081,5.0
10402,1257649,1.0
10402,736059,5.0
10402,758899,5.0
10402,829074,4.0
10402,779535,4.0
10402,791466,5.0
10402,512562,4.0
10402,571052,5.0
10402,250906,5.0
10402,720130,4.0
10402,716297,4.0
10402,512742,5.0
10402,593320,3.0
10402,524113,5.0
10402,307522,5.0
10402,102035,5.0
10402,29231,5.0
10402,20578876,5.0
10402,15411068,5.0
10402,4641865,5.0
10402,1886833,5.0
10402,15313444,5.0
10402,9469286,4.0
10402,15226738,5.0
10402,15213172,5.0
10402,5455515,5.0
10402,7345609,5.0
10402,15082435,5.0
10402,5905442,2.0
10402,13680989,1.0
10402,14045122,5.0
10402,14032636,1.0
10402,4240419,1.0
10402,3670290,5.0
10402,13390547,5.0
10402,13794461,4.0
10402,13787909,3.0
10402,1983431,4.0
10402,11922503,5.0
10402,13481776,1.0
10402,13389773,5.0
10402,13364874,5.0
10402,12124854,4.0
10402,2260844,5.0
10402,13057384,5.0
10402,13291739,5.0
10402,2747199,5.0
10402,2693106,5.0
10402,3139602,5.0
10402,11369164,5.0
10402,10653922,5.0
10402,6344815,2.0
10402,10185783,5.0
10402,9688894,5.0
10402,6717901,2.0
10402,2975718,5.0
10402,5282842,5.0
10402,4942986,5.0
10402,11312366,5.0
10402,11910086,5.0
10402,4330307,5.0
10402,4832215,5.0
10402,7758077,5.0
10402,2024262,1.0
10402,6542962,5.0
10402,4288079,5.0
10402,460691,5.0
10402,3965342,3.0
10402,7138351,2.0
10402,10427561,4.0
10402,3665323,5.0
10402,2845553,5.0
10402,8405449,3.0
10402,1856453,5.0
10402,10173058,5.0
10402,1440049,5.0
10402,2891608,4.0
10402,741843,5.0
10402,4649180,5.0
10402,7638566,4.0
10402,8253534,5.0
10402,4260249,5.0
10402,3936048,3.0
10402,204837,5.0
10402,4096397,2.0
10402,7844322,2.0
10402,8222023,5.0
10402,8111583,5.0
10402,2344647,3.0
10402,1344926,5.0
10402,1214358,5.0
10402,7817875,5.0
10402,4012685,5.0
10402,931610,5.0
10402,2783854,5.0
10402,514984,4.0
10402,905875,5.0
10402,3886154,5.0
10402,1658567,4.0
10402,1123130,5.0
10402,4486909,5.0
10402,5621316,5.0
10402,3038962,3.0
10402,2424559,4.0
10402,1489357,5.0
10402,4993806,2.0
10402,4600667,5.0
10402,3091786,5.0
10402,4230627,5.0
10402,2947415,3.0
10402,4462283,4.0
10402,3268547,5.0
10402,4345869,2.0
10402,1824221,1.0
10402,5495939,2.0
10402,3703555,3.0
10402,5961070,5.0
10402,981303,5.0
10402,3732237,5.0
10402,1825620,5.0
10402,4745107,1.0
10402,2103092,5.0
10402,4041996,5.0
10402,1939006,5.0
10402,1735502,5.0
10402,3353698,4.0
10402,286635,1.0
10402,1475979,4.0
10402,2066945,5.0
10402,1441225,5.0
10402,4021915,5.0
10402,1268444,5.0
10402,2873513,5.0
10402,2964287,5.0
10402,1375256,2.0
10402,895249,5.0
10402,3388999,5.0
10402,2530163,5.0
10402,2190725,5.0
10402,4095530,5.0
10402,3100718,5.0
10402,183542,5.0
10402,910715,5.0
10402,4007542,1.0
10402,4127626,4.0
10402,3170367,5.0
10402,3711405,5.0
10402,3992427,5.0
10402,2202489,2.0
10402,3849559,1.0
10402,3678605,5.0
10402,1837326,5.0
10402,3516721,5.0
10402,3491534,5.0
10402,1221585,5.0
10402,2419149,1.0
10402,1188572,1.0
10402,3215440,5.0
10402,3013464,4.0
10402,3084817,3.0
10402,907571,5.0
10402,3103849,5.0
10402,2883122,5.0
10402,3097894,4.0
10402,3090546,5.0
10402,1087103,4.0
10402,3321057,5.0
10402,3305024,5.0
10402,3230731,5.0
10402,1153276,4.0
10402,2869422,4.0
10402,3056017,5.0
10402,615212,4.0
10402,2388791,5.0
10402,550528,5.0
10402,2687164,5.0
10402,2182520,5.0
10402,2498993,5.0
10402,1693690,5.0
10402,2173282,1.0
10402,2363983,4.0
10402,2309760,5.0
10402,2051880,5.0
10402,1819054,1.0
10402,2338211,5.0
10402,2335223,5.0
10402,1567991,5.0
10402,2130525,5.0
10402,1542146,4.0
10402,2046031,4.0
10402,674315,4.0
10402,906875,5.0
10402,2214227,5.0
10402,2205176,1.0
10402,80474,3.0
10402,725000,5.0
10402,2171224,5.0
10402,1951050,2.0
10402,956894,5.0
10402,565394,4.0
10402,900746,5.0
10402,583682,5.0
10402,432489,5.0
10402,1310573,5.0
10402,1482933,5.0
10402,908977,5.0
10402,1279232,5.0
10402,1276857,5.0
10402,244491,5.0
10402,788866,2.0
10402,699025,5.0
10402,209303,5.0
10402,776074,5.0
10402,670066,5.0
10402,710535,5.0
10402,379323,5.0
10402,242349,5.0
10402,42160,5.0
10402,99480,5.0
10402,991516,5.0
10402,8399265,5.0
10402,15712319,5.0
10402,4620326,1.0
10402,9102214,5.0
10402,10144750,5.0
10402,15437046,1.0
10402,3751580,5.0
10402,667156,2.0
10402,15371169,3.0
10402,15094422,5.0
10402,6038132,5.0
10402,12148864,4.0
10402,4261957,5.0
10402,11963325,5.0
10402,2908839,3.0
10402,14176185,5.0
10402,15276850,1.0
10402,2767896,5.0
10402,11197388,5.0
10402,2460416,5.0
10402,15123305,5.0
10402,14585669,5.0
10402,12412438,5.0
10402,11161654,5.0
10402,1679861,5.0
10402,10633943,5.0
10402,8441945,5.0
10402,5486834,3.0
10402,15056435,1.0
10402,15050791,1.0
10402,6606506,3.0
10402,6486340,1.0
10402,14956214,5.0
10402,10113746,5.0
10402,14635608,5.0
10402,14621289,5.0
10402,9761794,5.0
10402,9711759,5.0
10402,4355099,3.0
10402,6599637,5.0
10402,1584075,5.0
10402,2983648,5.0
10402,3419422,5.0
10402,13569889,3.0
10402,9036129,2.0
10402,13439926,1.0
10402,13460901,1.0
10402,2711730,5.0
10402,4499307,4.0
10402,1535783,5.0
10402,13089244,5.0
10402,12240900,5.0
10402,13303366,4.0
10402,7998818,5.0
10402,6571957,3.0
10402,4048102,5.0
10402,13216815,5.0
10402,4933769,5.0
10402,839598,5.0
10402,13165226,5.0
10402,9041329,5.0
10402,5685660,5.0
10402,12674624,5.0
10402,11948243,5.0
10402,7061145,5.0
10402,6418859,5.0
10402,7527151,5.0
10402,12608047,5.0
10402,5888872,5.0
10402,12526117,5.0
10402,12563182,5.0
10402,2683008,5.0
10402,2379601,5.0
10402,4532996,5.0
10402,906812,5.0
10402,2471350,5.0
10402,11776176,1.0
10402,11665084,1.0
10402,10569848,5.0
10402,2842146,5.0
10402,9241022,4.0
10402,2386424,5.0
10402,9103387,4.0
10402,10522109,1.0
10402,10576609,1.0
10402,3283945,3.0
10402,7082414,4.0
10402,4154282,3.0
10402,4167220,5.0
10402,7468633,2.0
10402,3672377,5.0
10402,2197547,5.0
10402,8961497,5.0
10402,3095572,4.0
10402,10105842,5.0
10402,5168262,4.0
10402,4767537,3.0
10402,4187353,3.0
10402,2804093,4.0
10402,3359358,5.0
10402,4158422,4.0
10402,9342378,1.0
10402,7998725,5.0
10402,1408038,5.0
10402,7619921,5.0
10402,2302412,5.0
10402,5101156,5.0
10402,4238866,5.0
10402,6414114,5.0
10402,6314457,5.0
10402,8876571,5.0
10402,3459544,5.0
10402,3363194,5.0
10402,8569508,5.0
10402,7550793,5.0
10402,6208864,5.0
10402,8265039,3.0
10402,2107470,5.0
10402,3324445,5.0
10402,5065885,4.0
10402,1719668,5.0
10402,6778607,5.0
10402,8444426,1.0
10402,2379721,4.0
10402,4247078,5.0
10402,3604493,4.0
10402,8422175,1.0
10402,3688445,5.0
10402,5172440,5.0
10402,2022907,3.0
10402,2383135,4.0
10402,6165709,1.0
10402,6781986,5.0
10402,6713859,5.0
10402,1310789,5.0
10402,6662876,5.0
10402,2394220,1.0
10402,8291316,1.0
10402,4109536,1.0
10402,7985498,5.0
10402,5685596,5.0
10402,6541340,2.0
10402,7732023,5.0
10402,8090741,2.0
10402,8065774,2.0
10402,8056224,1.0
10402,4893315,2.0
10402,3424246,2.0
10402,6498681,5.0
10402,2618368,5.0
10402,7374145,5.0
10402,6263288,5.0
10402,5343860,5.0
10402,7460877,1.0
10402,266684,5.0
10402,7706174,5.0
10402,7624341,5.0
10402,7605231,5.0
10402,6381471,5.0
10402,2231825,5.0
10402,5510384,5.0
10402,4681410,5.0
10402,1831404,5.0
10402,2423056,4.0
10402,5688680,2.0
10402,3080053,3.0
10402,5861535,4.0
10402,5394094,1.0
10402,6885040,2.0
10402,440212,5.0
10402,3054861,5.0
10402,4151576,4.0
10402,3199313,5.0
10402,1994576,5.0
10402,4873774,5.0
10402,2830828,5.0
10402,2420087,5.0
10402,3904507,5.0
10402,1099408,2.0
10402,4914990,3.0
10402,383138,5.0
10402,1826698,4.0
10402,1900284,5.0
10402,5642278,5.0
10402,5677460,5.0
10402,5246821,5.0
10402,4097482,5.0
10402,2004277,5.0
10402,5545693,5.0
10402,1731114,4.0
10402,3473228,5.0
10402,3052298,5.0
10402,4044589,4.0
10402,1216770,5.0
10402,5483542,5.0
10402,516008,5.0
10402,2136489,5.0
10402,6178590,5.0
10402,2619101,5.0
10402,4805823,5.0
10402,1161000,1.0
10402,2792037,5.0
10402,2500226,5.0
10402,4806376,1.0
10402,3245287,5.0
10402,1614533,5.0
10402,1379998,5.0
10402,6143057,5.0
10402,2286790,5.0
10402,1742465,3.0
10402,3792848,4.0
10402,4615128,2.0
10402,3804862,4.0
10402,2879206,1.0
10402,3529644,5.0
10402,1728312,5.0
10402,1600774,5.0
10402,5662859,5.0
10402,5358551,5.0
10402,4735329,5.0
10402,3074294,5.0
10402,5976224,5.0
10402,869651,5.0
10402,3747934,5.0
10402,2642098,5.0
10402,5925909,5.0
10402,5903619,1.0
10402,2087491,5.0
10402,2214272,5.0
10402,1750498,2.0
10402,833391,5.0
10402,3695935,5.0
10402,2898337,5.0
10402,5052821,2.0
10402,3110114,1.0
10402,5032970,5.0
10402,4108716,4.0
10402,4204995,5.0
10402,1135238,5.0
10402,3778007,5.0
10402,1416920,5.0
10402,3010712,3.0
10402,4159373,5.0
10402,2950307,5.0
10402,4567937,5.0
10402,671427,5.0
10402,2569649,5.0
10402,1225875,3.0
10402,291800,4.0
10402,3642055,5.0
10402,1686609,5.0
10402,4344829,5.0
10402,4270932,5.0
10402,2547182,5.0
10402,4310515,5.0
10402,1530690,5.0
10402,3921730,5.0
10402,277934,2.0
10402,4304219,2.0
10402,2203581,5.0
10402,4297443,2.0
10402,717624,4.0
10402,3968331,5.0
10402,1203483,4.0
10402,2868293,5.0
10402,3609646,5.0
10402,2457771,5.0
10402,2446331,5.0
10402,2400998,5.0
10402,2703674,5.0
10402,3948805,3.0
10402,4172584,1.0
10402,2884530,1.0
10402,2781906,5.0
10402,3355651,2.0
10402,2990219,5.0
10402,3416986,5.0
10402,3188322,4.0
10402,3277565,1.0
10402,4065239,3.0
10402,3132957,5.0
10402,1715680,5.0
10402,2320614,5.0
10402,3894904,5.0
10402,1183789,1.0
10402,2500173,1.0
10402,2064953,5.0
10402,2628167,5.0
10402,3504623,5.0
10402,2968948,5.0
10402,3328771,4.0
10402,3626,5.0
10402,3550418,5.0
10402,1063506,1.0
10402,3452613,1.0
10402,2969030,5.0
10402,2269282,3.0
10402,2044397,1.0
10402,601077,5.0
10402,832318,5.0
10402,2582462,5.0
10402,1087354,5.0
10402,1220264,5.0
10402,3400182,1.0
10402,2812731,4.0
10402,792083,5.0
10402,941480,5.0
10402,695760,5.0
10402,1474168,5.0
10402,1491319,5.0
10402,446110,4.0
10402,3195461,5.0
10402,1345576,4.0
10402,3382370,4.0
10402,763428,5.0
10402,2247273,3.0
10402,756804,4.0
10402,3347263,4.0
10402,1158894,5.0
10402,3292446,5.0
10402,2724859,5.0
10402,3371745,5.0
10402,2419423,5.0
10402,1827242,5.0
10402,1518775,5.0
10402,3273527,5.0
10402,2280631,2.0
10402,3001287,3.0
10402,1832077,5.0
10402,3171313,4.0
10402,3020337,5.0
10402,378992,5.0
10402,1698508,5.0
10402,2837994,5.0
10402,3271367,5.0
10402,3267213,5.0
10402,1136961,4.0
10402,3019845,1.0
10402,2514234,5.0
10402,2774090,5.0
10402,2457961,5.0
10402,3229464,1.0
10402,241057,5.0
10402,2183951,5.0
10402,3000008,5.0
10402,546144,4.0
10402,3168126,1.0
10402,1419755,5.0
10402,929580,5.0
10402,2222811,4.0
10402,2779576,5.0
10402,1191696,3.0
10402,1596572,5.0
10402,2767657,5.0
10402,2046051,5.0
10402,1642596,5.0
10402,1650073,1.0
10402,514076,5.0
10402,2691993,5.0
10402,2683732,5.0
10402,2682151,4.0
10402,2310439,2.0
10402,2198068,1.0
10402,1515550,5.0
10402,2344083,5.0
10402,2668641,1.0
10402,2667255,4.0
10402,2506936,5.0
10402,1749691,5.0
10402,2249831,5.0
10402,1780498,5.0
10402,2289861,5.0
10402,1721023,5.0
10402,1763736,5.0
10402,2494851,4.0
10402,2528037,3.0
10402,422922,4.0
10402,503325,5.0
10402,1847036,3.0
10402,2482004,5.0
10402,2547496,4.0
10402,1595770,5.0
10402,2395212,5.0
10402,2037679,5.0
10402,1186164,5.0
10402,1723135,5.0
10402,1255324,2.0
10402,1556676,5.0
10402,1133670,5.0
10402,581075,5.0
10402,1152404,5.0
10402,1431010,5.0
10402,2210137,5.0
10402,1381002,4.0
10402,1195773,5.0
10402,1416836,5.0
10402,1058786,5.0
10402,1985307,5.0
10402,2198895,5.0
10402,800920,1.0
10402,2189816,5.0
10402,257788,2.0
10402,2186958,5.0
10402,2182049,5.0
10402,1117694,5.0
10402,2038907,4.0
10402,1488733,2.0
10402,2131351,5.0
10402,1171053,5.0
10402,40401,4.0
10402,813767,4.0
10402,1859559,5.0
10402,1859128,1.0
10402,1058596,5.0
10402,1452636,5.0
10402,1798375,5.0
10402,1685851,5.0
10402,1539241,5.0
10402,1311272,5.0
10402,1587856,5.0
10402,1333449,4.0
10402,495863,5.0
10402,969662,5.0
10402,838940,5.0
10402,639454,5.0
10402,701670,4.0
10402,374258,5.0
10402,889272,5.0
10402,742260,5.0
10402,911129,4.0
10402,704632,5.0
10402,675061,5.0
10402,822754,5.0
10402,480163,5.0
10402,811665,4.0
10402,786538,5.0
10402,19498,4.0
10402,789242,5.0
10402,206028,5.0
10402,285449,5.0
10402,749975,5.0
10402,617397,4.0
10402,318674,5.0
10402,390592,5.0
10402,698876,5.0
10402,233502,5.0
10402,730394,4.0
10402,710326,3.0
10402,699585,3.0
10402,583158,5.0
10402,272380,5.0
10402,538998,2.0
10402,691343,5.0
10402,686405,5.0
10402,668286,5.0
10402,621795,5.0
10402,585213,5.0
10402,200993,5.0
10402,203663,5.0
10402,154543,5.0
10402,62840,5.0
10402,24714805,5.0
10402,23041000,5.0
10402,13812753,5.0
10402,22083120,4.0
10402,6703064,5.0
10402,17192253,5.0
10402,22478189,4.0
10402,9093186,1.0
10402,8194617,1.0
10402,525690,5.0
10402,15128026,5.0
10402,9041307,5.0
10402,14081626,5.0
10402,17089938,5.0
10402,17024411,5.0
10402,16730329,5.0
10402,12286256,5.0
10402,15733909,5.0
10402,8438513,1.0
10402,13861228,5.0
10402,880009,1.0
10402,2295262,5.0
10402,6423133,5.0
10402,15599158,3.0
10402,11645815,5.0
10402,7163781,4.0
10402,4538866,1.0
10402,15548884,5.0
10402,12032697,5.0
10402,5191153,5.0
10402,11605331,5.0
10402,12551914,3.0
10402,15441739,5.0
10403,4105258,2.0
10403,1882989,5.0
10403,316186,5.0
10403,4867263,5.0
10403,2724115,5.0
10403,876553,5.0
10403,403299,5.0
10403,3091769,5.0
10403,5961264,5.0
10403,7762320,5.0
10403,10444492,5.0
10403,3849812,3.0
10403,2029750,5.0
10403,4879569,5.0
10403,12405,5.0
10403,2241539,5.0
10403,3483524,5.0
10403,12657536,3.0
10403,5373650,4.0
10403,3980098,5.0
10403,2988449,4.0
10403,8552267,3.0
10403,8193895,5.0
10403,5244533,5.0
10403,3710656,5.0
10403,4673011,1.0
10403,2214706,4.0
10403,12971910,5.0
10403,12924905,4.0
10403,5220239,5.0
10403,11421146,4.0
10403,6415155,4.0
10403,5558357,1.0
10403,8278180,5.0
10403,4116245,5.0
10403,5805627,5.0
10403,4175964,5.0
10403,4821775,5.0
10403,3984532,5.0
10403,2227562,5.0
10403,3747546,5.0
10403,2715179,3.0
10403,854400,5.0
10403,2128780,4.0
10403,3095561,5.0
10403,14889786,4.0
10403,13168891,5.0
10403,14315913,4.0
10403,11756564,4.0
10403,13747196,3.0
10403,12929773,2.0
10403,11253534,5.0
10403,11267440,5.0
10403,9523084,5.0
10403,4988482,5.0
10403,2196040,4.0
10403,2878962,5.0
10403,3666989,4.0
10403,3423633,5.0
10403,2475505,4.0
10403,2265947,3.0
10403,1060460,3.0
10403,2603883,5.0
10403,224160,5.0
10403,714131,5.0
10403,958132,5.0
10403,24271524,5.0
10403,20528642,5.0
10403,21942216,4.0
10403,19987082,5.0
10403,23411012,5.0
10403,5044303,5.0
10403,23889550,3.0
10403,1550345,4.0
10403,6211954,5.0
10403,4718667,5.0
10403,7068500,5.0
10403,17564978,5.0
10403,13000092,4.0
10403,3863920,2.0
10403,113117,5.0
10403,7224724,5.0
10403,17050447,4.0
10403,16348240,1.0
10403,16891797,5.0
10403,7418165,1.0
10403,7395939,3.0
10403,15784631,4.0
10403,5481282,5.0
10403,15447075,4.0
10403,15716655,5.0
10403,4042883,4.0
10403,1634672,5.0
10403,15541382,4.0
10403,5415498,5.0
10403,7069091,5.0
10403,12498321,5.0
10403,3773692,5.0
10403,301392,5.0
10403,2841341,4.0
10403,10353073,2.0
10403,10519543,5.0
10403,9797162,5.0
10403,3276942,5.0
10403,2724579,5.0
10403,3138999,4.0
10403,2254813,5.0
10403,2631019,5.0
10403,3035628,5.0
10403,1583540,5.0
10403,2276519,5.0
10403,2676661,4.0
10403,2738479,5.0
10403,1811878,5.0
10403,2485905,5.0
10403,1104457,5.0
10403,2274024,5.0
10403,1200227,5.0
10407,759531,5.0
10407,1660925,3.0
10407,1521884,5.0
10407,583955,5.0
10407,72225,4.0
10407,877986,5.0
10407,692693,4.0
10407,528517,1.0
10407,448673,5.0
10407,1401457,4.0
10407,8381274,5.0
10407,3965342,2.0
10407,4050649,5.0
10407,758116,5.0
10407,6403464,5.0
10407,2621660,4.0
10407,5185583,4.0
10407,3070685,5.0
10407,3687505,5.0
10407,1433332,5.0
10407,7008167,1.0
10407,5433730,4.0
10407,3704672,5.0
10407,4047999,1.0
10407,6139602,5.0
10407,897873,3.0
10407,2199415,5.0
10407,2520952,5.0
10407,524878,5.0
10407,756588,3.0
10407,4365462,4.0
10407,8159369,4.0
10407,1725893,5.0
10407,3412439,5.0
10407,2341516,5.0
10407,6090755,4.0
10407,4798341,5.0
10407,3598303,5.0
10407,3500584,5.0
10407,3583187,1.0
10407,460589,5.0
10407,1785082,5.0
10407,2629700,5.0
10407,2159547,1.0
10407,2283130,5.0
10407,2127271,5.0
10407,843317,2.0
10407,8231124,5.0
10407,5710491,5.0
10407,937044,5.0
10407,6094166,1.0
10407,4228359,3.0
10407,4178803,4.0
10407,3797342,5.0
10407,1761732,4.0
10407,3791385,5.0
10407,2645216,5.0
10407,3357682,5.0
10407,2709494,4.0
10407,3125904,1.0
10407,412523,5.0
10407,2642830,5.0
10407,2700941,4.0
10407,953934,5.0
10407,2442686,3.0
10407,2651769,5.0
10407,2525753,5.0
10407,2466421,5.0
10407,1803167,4.0
10407,2369003,5.0
10407,2565820,5.0
10407,2079100,5.0
10407,2499334,5.0
10407,2379576,4.0
10407,2527289,1.0
10407,2294409,3.0
10407,1644422,1.0
10407,1486764,1.0
10407,704628,4.0
10407,849431,5.0
10407,837635,5.0
10407,631637,4.0
10407,689908,5.0
10407,737693,5.0
10407,99183,4.0
10407,198203,5.0
10407,310454,5.0
10407,502577,4.0
10407,8818116,5.0
10407,6769094,2.0
10407,6568862,1.0
10407,4900737,5.0
10407,5513787,5.0
10407,4536580,5.0
10407,4658623,5.0
10407,3796633,4.0
10407,3577565,1.0
10407,4016263,4.0
10407,4345219,4.0
10407,3679663,5.0
10407,3260044,4.0
10407,3846234,5.0
10407,3650017,5.0
10407,3702129,5.0
10407,1623068,5.0
10407,3218945,5.0
10407,183275,5.0
10407,3350954,5.0
10407,3178988,5.0
10407,2672137,4.0
10407,2340909,5.0
10407,2889816,5.0
10407,2661517,5.0
10407,2834735,5.0
10407,2794020,5.0
10407,1207712,5.0
10407,2376177,4.0
10407,2644290,2.0
10407,1300875,5.0
10407,1636034,5.0
10407,2655525,5.0
10407,2416707,4.0
10407,2611070,4.0
10407,1254255,4.0
10407,2565129,5.0
10407,2058709,1.0
10407,2338749,5.0
10407,2205343,4.0
10407,2237626,3.0
10407,2112307,2.0
10407,1403685,1.0
10407,1468989,2.0
10407,846177,5.0
10407,544026,5.0
10407,1384936,4.0
10407,1278435,1.0
10407,1093460,5.0
10407,216179,5.0
10407,560875,4.0
10407,536094,5.0
10407,24701967,5.0
10407,3744462,3.0
10407,13088995,4.0
10407,21727004,5.0
10407,23740555,4.0
10407,8493091,5.0
10407,21034488,5.0
10407,22956781,5.0
10407,15437553,5.0
10407,2406738,5.0
10407,14613472,1.0
10407,2904455,5.0
10407,16844986,5.0
10407,16755042,5.0
10407,16677140,5.0
10407,8940276,5.0
10407,3171418,5.0
10407,14533508,5.0
10407,14024506,5.0
10407,13840318,5.0
10407,13374936,4.0
10407,11861248,5.0
10407,6632504,1.0
10407,12600577,5.0
10407,6692691,5.0
10407,11282964,5.0
10407,9919871,5.0
10407,10557596,5.0
10407,1253331,5.0
10407,3047851,5.0
10407,3031772,5.0
10407,3845279,5.0
10407,4454760,1.0
10407,4047336,4.0
10407,3841198,1.0
10407,3680374,5.0
10407,3101924,5.0
10407,1552536,4.0
10407,3865241,1.0
10407,3546543,4.0
10407,3684163,1.0
10407,3460935,5.0
10407,3133161,5.0
10407,2984981,4.0
10407,2819502,4.0
10407,2708694,4.0
10407,1922097,3.0
10407,3243946,5.0
10407,2659849,4.0
10407,2843778,4.0
10407,2991687,4.0
10407,1299262,5.0
10407,2899814,5.0
10407,2655514,5.0
10407,2654988,4.0
10407,2644292,5.0
10407,1407620,1.0
10407,1181965,1.0
10407,2472831,1.0
10407,2341228,5.0
10407,2427737,2.0
10407,2648901,5.0
10407,2671383,3.0
10407,1130188,5.0
10407,2461551,3.0
10407,1546788,1.0
10419,303790,5.0
10419,1119812,5.0
10419,1831377,1.0
10419,781742,5.0
10419,3247392,5.0
10419,157097,5.0
10419,3506657,5.0
10419,84676,5.0
10419,2758872,5.0
10419,5762892,5.0
10419,2229681,5.0
10419,2030787,2.0
10419,3437000,5.0
10419,1775667,4.0
10419,6284576,5.0
10419,3816874,5.0
10419,4919450,5.0
10419,5438085,5.0
10419,6853701,3.0
10419,34008,3.0
10419,4762607,4.0
10419,5786953,4.0
